date,kib_bencana_id,disaster_type,province,city,district,village,posko_id,posko_name,item_category,item_name,unit,anomaly_type,severity,score,target_need_qty,current_stock_qty,requested_qty,distributed_qty,message,action_suggestion
2024-12-19,BNC-2024-GM-LEWOTOBI,gunung_meletus,Nusa Tenggara Timur,Flores Timur,Lewolema,Desa Baluk Hering,POSKO-C73FB018,Desa Baluk Hering,kesehatan,obat_ispa,paket,critical_stock,medium,0.51,0.07,0.49,0.08,0.09,Stok hanya 0.49 dari ambang kritis.,Prioritaskan distribusi ulang atau restock dari gudang terdekat.
2024-12-20,BNC-2024-GM-LEWOTOBI,gunung_meletus,Nusa Tenggara Timur,Flores Timur,Lewolema,Desa Baluk Hering,POSKO-C73FB018,Desa Baluk Hering,kesehatan,obat_ispa,paket,critical_stock,medium,0.59,0.07,0.41,0.08,0.08,Stok hanya 0.41 dari ambang kritis.,Prioritaskan distribusi ulang atau restock dari gudang terdekat.
2024-12-21,BNC-2024-GM-LEWOTOBI,gunung_meletus,Nusa Tenggara Timur,Flores Timur,Lewolema,Desa Baluk Hering,POSKO-C73FB018,Desa Baluk Hering,kesehatan,obat_ispa,paket,critical_stock,medium,0.67,0.08,0.33,0.08,0.07,Stok hanya 0.33 dari ambang kritis.,Prioritaskan distribusi ulang atau restock dari gudang terdekat.
2024-12-22,BNC-2024-GM-LEWOTOBI,gunung_meletus,Nusa Tenggara Timur,Flores Timur,Lewolema,Desa Baluk Hering,POSKO-C73FB018,Desa Baluk Hering,kesehatan,obat_ispa,paket,critical_stock,medium,0.54,0.08,0.46,0.09,0.09,Stok hanya 0.46 dari ambang kritis.,Prioritaskan distribusi ulang atau restock dari gudang terdekat.
2024-12-23,BNC-2024-GM-LEWOTOBI,gunung_meletus,Nusa Tenggara Timur,Flores Timur,Lewolema,Desa Baluk Hering,POSKO-C73FB018,Desa Baluk Hering,kesehatan,obat_ispa,paket,critical_stock,medium,0.62,0.08,0.38,0.09,0.09,Stok hanya 0.38 dari ambang kritis.,Prioritaskan distribusi ulang atau restock dari gudang terdekat.
2024-12-24,BNC-2024-GM-LEWOTOBI,gunung_meletus,Nusa Tenggara Timur,Flores Timur,Lewolema,Desa Baluk Hering,POSKO-C73FB018,Desa Baluk Hering,kesehatan,obat_ispa,paket,critical_stock,medium,0.7,0.07,0.3,0.08,0.07,Stok hanya 0.30 dari ambang kritis.,Prioritaskan distribusi ulang atau restock dari gudang terdekat.
2024-12-25,BNC-2024-GM-LEWOTOBI,gunung_meletus,Nusa Tenggara Timur,Flores Timur,Lewolema,Desa Baluk Hering,POSKO-C73FB018,Desa Baluk Hering,kesehatan,obat_ispa,paket,critical_stock,high,0.76,0.07,0.24,0.08,0.07,Stok hanya 0.24 dari ambang kritis.,Prioritaskan distribusi ulang atau restock dari gudang terdekat.
2024-12-26,BNC-2024-GM-LEWOTOBI,gunung_meletus,Nusa Tenggara Timur,Flores Timur,Lewolema,Desa Baluk Hering,POSKO-C73FB018,Desa Baluk Hering,kesehatan,obat_ispa,paket,critical_stock,high,0.83,0.08,0.17,0.08,0.06,Stok hanya 0.17 dari ambang kritis.,Prioritaskan distribusi ulang atau restock dari gudang terdekat.
2024-12-27,BNC-2024-GM-LEWOTOBI,gunung_meletus,Nusa Tenggara Timur,Flores Timur,Lewolema,Desa Baluk Hering,POSKO-C73FB018,Desa Baluk Hering,kesehatan,obat_ispa,paket,critical_stock,medium,0.56,0.07,0.44,0.07,0.07,Stok hanya 0.44 dari ambang kritis.,Prioritaskan distribusi ulang atau restock dari gudang terdekat.
2024-12-28,BNC-2024-GM-LEWOTOBI,gunung_meletus,Nusa Tenggara Timur,Flores Timur,Lewolema,Desa Baluk Hering,POSKO-C73FB018,Desa Baluk Hering,kesehatan,obat_ispa,paket,critical_stock,medium,0.63,0.07,0.37,0.09,0.08,Stok hanya 0.37 dari ambang kritis.,Prioritaskan distribusi ulang atau restock dari gudang terdekat.
2024-12-29,BNC-2024-GM-LEWOTOBI,gunung_meletus,Nusa Tenggara Timur,Flores Timur,Lewolema,Desa Baluk Hering,POSKO-C73FB018,Desa Baluk Hering,kesehatan,obat_ispa,paket,critical_stock,medium,0.71,0.08,0.29,0.08,0.07,Stok hanya 0.29 dari ambang kritis.,Prioritaskan distribusi ulang atau restock dari gudang terdekat.
2024-12-30,BNC-2024-GM-LEWOTOBI,gunung_meletus,Nusa Tenggara Timur,Flores Timur,Lewolema,Desa Baluk Hering,POSKO-C73FB018,Desa Baluk Hering,kesehatan,obat_ispa,paket,critical_stock,high,0.79,0.07,0.21,0.08,0.08,Stok hanya 0.21 dari ambang kritis.,Prioritaskan distribusi ulang atau restock dari gudang terdekat.
2024-12-31,BNC-2024-GM-LEWOTOBI,gunung_meletus,Nusa Tenggara Timur,Flores Timur,Lewolema,Desa Baluk Hering,POSKO-C73FB018,Desa Baluk Hering,kesehatan,obat_ispa,paket,critical_stock,high,0.86,0.08,0.14,0.08,0.07,Stok hanya 0.14 dari ambang kritis.,Prioritaskan distribusi ulang atau restock dari gudang terdekat.
2025-01-01,BNC-2024-GM-LEWOTOBI,gunung_meletus,Nusa Tenggara Timur,Flores Timur,Lewolema,Desa Baluk Hering,POSKO-C73FB018,Desa Baluk Hering,kesehatan,obat_ispa,paket,critical_stock,medium,0.64,0.07,0.36,0.07,0.05,Stok hanya 0.36 dari ambang kritis.,Prioritaskan distribusi ulang atau restock dari gudang terdekat.
2025-01-02,BNC-2024-GM-LEWOTOBI,gunung_meletus,Nusa Tenggara Timur,Flores Timur,Lewolema,Desa Baluk Hering,POSKO-C73FB018,Desa Baluk Hering,kesehatan,obat_ispa,paket,critical_stock,medium,0.71,0.07,0.29,0.07,0.06,Stok hanya 0.29 dari ambang kritis.,Prioritaskan distribusi ulang atau restock dari gudang terdekat.
2025-01-03,BNC-2024-GM-LEWOTOBI,gunung_meletus,Nusa Tenggara Timur,Flores Timur,Lewolema,Desa Baluk Hering,POSKO-C73FB018,Desa Baluk Hering,kesehatan,obat_ispa,paket,critical_stock,high,0.78,0.08,0.22,0.09,0.08,Stok hanya 0.22 dari ambang kritis.,Prioritaskan distribusi ulang atau restock dari gudang terdekat.
2025-01-04,BNC-2024-GM-LEWOTOBI,gunung_meletus,Nusa Tenggara Timur,Flores Timur,Lewolema,Desa Baluk Hering,POSKO-C73FB018,Desa Baluk Hering,kesehatan,obat_ispa,paket,critical_stock,high,0.84,0.07,0.16,0.07,0.06,Stok hanya 0.16 dari ambang kritis.,Prioritaskan distribusi ulang atau restock dari gudang terdekat.
2025-01-05,BNC-2024-GM-LEWOTOBI,gunung_meletus,Nusa Tenggara Timur,Flores Timur,Lewolema,Desa Baluk Hering,POSKO-C73FB018,Desa Baluk Hering,kesehatan,obat_ispa,paket,critical_stock,high,0.93,0.08,0.07,0.09,0.08,Stok hanya 0.07 dari ambang kritis.,Prioritaskan distribusi ulang atau restock dari gudang terdekat.
2024-11-23,BNC-2024-GM-LEWOTOBI,gunung_meletus,Nusa Tenggara Timur,Flores Timur,Lewolema,Desa Baluk Hering,POSKO-C73FB018,Desa Baluk Hering,kebersihan,pembalut,pcs,critical_stock,high,0.76,0.35,0.24,0.41,0.4,Stok hanya 0.24 dari ambang kritis.,Prioritaskan distribusi ulang atau restock dari gudang terdekat.
2024-12-06,BNC-2024-GM-LEWOTOBI,gunung_meletus,Nusa Tenggara Timur,Flores Timur,Lewolema,Desa Baluk Hering,POSKO-C73FB018,Desa Baluk Hering,kebersihan,pembalut,pcs,demand_spike,medium,3.09,0.3,0.38,0.34,0.3,Kebutuhan melonjak 1.17x dibanding rata-rata 7 hari terakhir.,Verifikasi lonjakan pengungsi/request dan siapkan tambahan stok untuk item terkait.
2024-12-06,BNC-2024-GM-LEWOTOBI,gunung_meletus,Nusa Tenggara Timur,Flores Timur,Lewolema,Desa Baluk Hering,POSKO-C73FB018,Desa Baluk Hering,kebersihan,pembalut,pcs,critical_stock,medium,0.62,0.3,0.38,0.34,0.3,Stok hanya 0.38 dari ambang kritis.,Prioritaskan distribusi ulang atau restock dari gudang terdekat.
2024-12-08,BNC-2024-GM-LEWOTOBI,gunung_meletus,Nusa Tenggara Timur,Flores Timur,Lewolema,Desa Baluk Hering,POSKO-C73FB018,Desa Baluk Hering,kebersihan,pembalut,pcs,critical_stock,medium,0.57,0.28,0.43,0.33,0.33,Stok hanya 0.43 dari ambang kritis.,Prioritaskan distribusi ulang atau restock dari gudang terdekat.
2024-12-09,BNC-2024-GM-LEWOTOBI,gunung_meletus,Nusa Tenggara Timur,Flores Timur,Lewolema,Desa Baluk Hering,POSKO-C73FB018,Desa Baluk Hering,kebersihan,pembalut,pcs,critical_stock,high,0.84,0.25,0.16,0.27,0.28,Stok hanya 0.16 dari ambang kritis.,Prioritaskan distribusi ulang atau restock dari gudang terdekat.
2024-12-15,BNC-2024-GM-LEWOTOBI,gunung_meletus,Nusa Tenggara Timur,Flores Timur,Lewolema,Desa Baluk Hering,POSKO-C73FB018,Desa Baluk Hering,kebersihan,pembalut,pcs,critical_stock,medium,0.6,0.28,0.4,0.31,0.28,Stok hanya 0.40 dari ambang kritis.,Prioritaskan distribusi ulang atau restock dari gudang terdekat.
2024-12-16,BNC-2024-GM-LEWOTOBI,gunung_meletus,Nusa Tenggara Timur,Flores Timur,Lewolema,Desa Baluk Hering,POSKO-C73FB018,Desa Baluk Hering,kebersihan,pembalut,pcs,critical_stock,high,0.85,0.21,0.15,0.25,0.25,Stok hanya 0.15 dari ambang kritis.,Prioritaskan distribusi ulang atau restock dari gudang terdekat.
2024-12-19,BNC-2024-GM-LEWOTOBI,gunung_meletus,Nusa Tenggara Timur,Flores Timur,Lewolema,Desa Baluk Hering,POSKO-C73FB018,Desa Baluk Hering,kebersihan,pembalut,pcs,critical_stock,medium,0.75,0.23,0.25,0.26,0.26,Stok hanya 0.25 dari ambang kritis.,Prioritaskan distribusi ulang atau restock dari gudang terdekat.
2024-12-21,BNC-2024-GM-LEWOTOBI,gunung_meletus,Nusa Tenggara Timur,Flores Timur,Lewolema,Desa Baluk Hering,POSKO-C73FB018,Desa Baluk Hering,kebersihan,pembalut,pcs,critical_stock,medium,0.64,0.24,0.36,0.25,0.24,Stok hanya 0.36 dari ambang kritis.,Prioritaskan distribusi ulang atau restock dari gudang terdekat.
2024-12-24,BNC-2024-GM-LEWOTOBI,gunung_meletus,Nusa Tenggara Timur,Flores Timur,Lewolema,Desa Baluk Hering,POSKO-C73FB018,Desa Baluk Hering,kebersihan,pembalut,pcs,critical_stock,medium,0.54,0.22,0.46,0.25,0.24,Stok hanya 0.46 dari ambang kritis.,Prioritaskan distribusi ulang atau restock dari gudang terdekat.
2024-12-25,BNC-2024-GM-LEWOTOBI,gunung_meletus,Nusa Tenggara Timur,Flores Timur,Lewolema,Desa Baluk Hering,POSKO-C73FB018,Desa Baluk Hering,kebersihan,pembalut,pcs,critical_stock,medium,0.75,0.23,0.25,0.23,0.2,Stok hanya 0.25 dari ambang kritis.,Prioritaskan distribusi ulang atau restock dari gudang terdekat.
2024-12-30,BNC-2024-GM-LEWOTOBI,gunung_meletus,Nusa Tenggara Timur,Flores Timur,Lewolema,Desa Baluk Hering,POSKO-C73FB018,Desa Baluk Hering,kebersihan,pembalut,pcs,critical_stock,medium,0.51,0.24,0.49,0.25,0.23,Stok hanya 0.49 dari ambang kritis.,Prioritaskan distribusi ulang atau restock dari gudang terdekat.
2024-12-31,BNC-2024-GM-LEWOTOBI,gunung_meletus,Nusa Tenggara Timur,Flores Timur,Lewolema,Desa Baluk Hering,POSKO-C73FB018,Desa Baluk Hering,kebersihan,pembalut,pcs,critical_stock,medium,0.74,0.23,0.26,0.27,0.22,Stok hanya 0.26 dari ambang kritis.,Prioritaskan distribusi ulang atau restock dari gudang terdekat.
2025-01-03,BNC-2024-GM-LEWOTOBI,gunung_meletus,Nusa Tenggara Timur,Flores Timur,Lewolema,Desa Baluk Hering,POSKO-C73FB018,Desa Baluk Hering,kebersihan,pembalut,pcs,critical_stock,medium,0.66,0.26,0.34,0.3,0.29,Stok hanya 0.34 dari ambang kritis.,Prioritaskan distribusi ulang atau restock dari gudang terdekat.
2024-11-22,BNC-2024-GM-LEWOTOBI,gunung_meletus,Nusa Tenggara Timur,Flores Timur,Lewolema,Desa Baluk Hering,POSKO-C73FB018,Desa Baluk Hering,kebersihan,popok_bayi,pcs,critical_stock,high,1.0,0.0,0.0,0.0,0.0,Stok hanya 0.00 dari ambang kritis.,Prioritaskan distribusi ulang atau restock dari gudang terdekat.
2024-11-23,BNC-2024-GM-LEWOTOBI,gunung_meletus,Nusa Tenggara Timur,Flores Timur,Lewolema,Desa Baluk Hering,POSKO-C73FB018,Desa Baluk Hering,kebersihan,popok_bayi,pcs,critical_stock,high,1.0,0.0,0.0,0.0,0.0,Stok hanya 0.00 dari ambang kritis.,Prioritaskan distribusi ulang atau restock dari gudang terdekat.
2024-11-24,BNC-2024-GM-LEWOTOBI,gunung_meletus,Nusa Tenggara Timur,Flores Timur,Lewolema,Desa Baluk Hering,POSKO-C73FB018,Desa Baluk Hering,kebersihan,popok_bayi,pcs,critical_stock,high,1.0,0.0,0.0,0.0,0.0,Stok hanya 0.00 dari ambang kritis.,Prioritaskan distribusi ulang atau restock dari gudang terdekat.
2024-11-25,BNC-2024-GM-LEWOTOBI,gunung_meletus,Nusa Tenggara Timur,Flores Timur,Lewolema,Desa Baluk Hering,POSKO-C73FB018,Desa Baluk Hering,kebersihan,popok_bayi,pcs,critical_stock,high,1.0,0.0,0.0,0.0,0.0,Stok hanya 0.00 dari ambang kritis.,Prioritaskan distribusi ulang atau restock dari gudang terdekat.
2024-11-26,BNC-2024-GM-LEWOTOBI,gunung_meletus,Nusa Tenggara Timur,Flores Timur,Lewolema,Desa Baluk Hering,POSKO-C73FB018,Desa Baluk Hering,kebersihan,popok_bayi,pcs,critical_stock,high,1.0,0.0,0.0,0.0,0.0,Stok hanya 0.00 dari ambang kritis.,Prioritaskan distribusi ulang atau restock dari gudang terdekat.
2024-11-27,BNC-2024-GM-LEWOTOBI,gunung_meletus,Nusa Tenggara Timur,Flores Timur,Lewolema,Desa Baluk Hering,POSKO-C73FB018,Desa Baluk Hering,kebersihan,popok_bayi,pcs,critical_stock,high,1.0,0.0,0.0,0.0,0.0,Stok hanya 0.00 dari ambang kritis.,Prioritaskan distribusi ulang atau restock dari gudang terdekat.
2024-11-28,BNC-2024-GM-LEWOTOBI,gunung_meletus,Nusa Tenggara Timur,Flores Timur,Lewolema,Desa Baluk Hering,POSKO-C73FB018,Desa Baluk Hering,kebersihan,popok_bayi,pcs,critical_stock,high,1.0,0.0,0.0,0.0,0.0,Stok hanya 0.00 dari ambang kritis.,Prioritaskan distribusi ulang atau restock dari gudang terdekat.
2024-11-29,BNC-2024-GM-LEWOTOBI,gunung_meletus,Nusa Tenggara Timur,Flores Timur,Lewolema,Desa Baluk Hering,POSKO-C73FB018,Desa Baluk Hering,kebersihan,popok_bayi,pcs,critical_stock,high,1.0,0.0,0.0,0.0,0.0,Stok hanya 0.00 dari ambang kritis.,Prioritaskan distribusi ulang atau restock dari gudang terdekat.
2024-11-30,BNC-2024-GM-LEWOTOBI,gunung_meletus,Nusa Tenggara Timur,Flores Timur,Lewolema,Desa Baluk Hering,POSKO-C73FB018,Desa Baluk Hering,kebersihan,popok_bayi,pcs,critical_stock,high,1.0,0.0,0.0,0.0,0.0,Stok hanya 0.00 dari ambang kritis.,Prioritaskan distribusi ulang atau restock dari gudang terdekat.
2024-12-01,BNC-2024-GM-LEWOTOBI,gunung_meletus,Nusa Tenggara Timur,Flores Timur,Lewolema,Desa Baluk Hering,POSKO-C73FB018,Desa Baluk Hering,kebersihan,popok_bayi,pcs,critical_stock,high,1.0,0.0,0.0,0.0,0.0,Stok hanya 0.00 dari ambang kritis.,Prioritaskan distribusi ulang atau restock dari gudang terdekat.
2024-12-02,BNC-2024-GM-LEWOTOBI,gunung_meletus,Nusa Tenggara Timur,Flores Timur,Lewolema,Desa Baluk Hering,POSKO-C73FB018,Desa Baluk Hering,kebersihan,popok_bayi,pcs,critical_stock,high,1.0,0.0,0.0,0.0,0.0,Stok hanya 0.00 dari ambang kritis.,Prioritaskan distribusi ulang atau restock dari gudang terdekat.
2024-12-03,BNC-2024-GM-LEWOTOBI,gunung_meletus,Nusa Tenggara Timur,Flores Timur,Lewolema,Desa Baluk Hering,POSKO-C73FB018,Desa Baluk Hering,kebersihan,popok_bayi,pcs,critical_stock,high,1.0,0.0,0.0,0.0,0.0,Stok hanya 0.00 dari ambang kritis.,Prioritaskan distribusi ulang atau restock dari gudang terdekat.
2024-12-04,BNC-2024-GM-LEWOTOBI,gunung_meletus,Nusa Tenggara Timur,Flores Timur,Lewolema,Desa Baluk Hering,POSKO-C73FB018,Desa Baluk Hering,kebersihan,popok_bayi,pcs,critical_stock,high,1.0,0.0,0.0,0.0,0.0,Stok hanya 0.00 dari ambang kritis.,Prioritaskan distribusi ulang atau restock dari gudang terdekat.
2024-12-05,BNC-2024-GM-LEWOTOBI,gunung_meletus,Nusa Tenggara Timur,Flores Timur,Lewolema,Desa Baluk Hering,POSKO-C73FB018,Desa Baluk Hering,kebersihan,popok_bayi,pcs,critical_stock,high,1.0,0.0,0.0,0.0,0.0,Stok hanya 0.00 dari ambang kritis.,Prioritaskan distribusi ulang atau restock dari gudang terdekat.
2024-12-06,BNC-2024-GM-LEWOTOBI,gunung_meletus,Nusa Tenggara Timur,Flores Timur,Lewolema,Desa Baluk Hering,POSKO-C73FB018,Desa Baluk Hering,kebersihan,popok_bayi,pcs,critical_stock,high,1.0,0.0,0.0,0.0,0.0,Stok hanya 0.00 dari ambang kritis.,Prioritaskan distribusi ulang atau restock dari gudang terdekat.
2024-12-07,BNC-2024-GM-LEWOTOBI,gunung_meletus,Nusa Tenggara Timur,Flores Timur,Lewolema,Desa Baluk Hering,POSKO-C73FB018,Desa Baluk Hering,kebersihan,popok_bayi,pcs,critical_stock,high,1.0,0.0,0.0,0.0,0.0,Stok hanya 0.00 dari ambang kritis.,Prioritaskan distribusi ulang atau restock dari gudang terdekat.
2024-12-08,BNC-2024-GM-LEWOTOBI,gunung_meletus,Nusa Tenggara Timur,Flores Timur,Lewolema,Desa Baluk Hering,POSKO-C73FB018,Desa Baluk Hering,kebersihan,popok_bayi,pcs,critical_stock,high,1.0,0.0,0.0,0.0,0.0,Stok hanya 0.00 dari ambang kritis.,Prioritaskan distribusi ulang atau restock dari gudang terdekat.
2024-12-09,BNC-2024-GM-LEWOTOBI,gunung_meletus,Nusa Tenggara Timur,Flores Timur,Lewolema,Desa Baluk Hering,POSKO-C73FB018,Desa Baluk Hering,kebersihan,popok_bayi,pcs,critical_stock,high,1.0,0.0,0.0,0.0,0.0,Stok hanya 0.00 dari ambang kritis.,Prioritaskan distribusi ulang atau restock dari gudang terdekat.
2024-12-10,BNC-2024-GM-LEWOTOBI,gunung_meletus,Nusa Tenggara Timur,Flores Timur,Lewolema,Desa Baluk Hering,POSKO-C73FB018,Desa Baluk Hering,kebersihan,popok_bayi,pcs,critical_stock,high,1.0,0.0,0.0,0.0,0.0,Stok hanya 0.00 dari ambang kritis.,Prioritaskan distribusi ulang atau restock dari gudang terdekat.
2024-12-11,BNC-2024-GM-LEWOTOBI,gunung_meletus,Nusa Tenggara Timur,Flores Timur,Lewolema,Desa Baluk Hering,POSKO-C73FB018,Desa Baluk Hering,kebersihan,popok_bayi,pcs,critical_stock,high,1.0,0.0,0.0,0.0,0.0,Stok hanya 0.00 dari ambang kritis.,Prioritaskan distribusi ulang atau restock dari gudang terdekat.
2024-12-12,BNC-2024-GM-LEWOTOBI,gunung_meletus,Nusa Tenggara Timur,Flores Timur,Lewolema,Desa Baluk Hering,POSKO-C73FB018,Desa Baluk Hering,kebersihan,popok_bayi,pcs,critical_stock,high,1.0,0.0,0.0,0.0,0.0,Stok hanya 0.00 dari ambang kritis.,Prioritaskan distribusi ulang atau restock dari gudang terdekat.
2024-12-13,BNC-2024-GM-LEWOTOBI,gunung_meletus,Nusa Tenggara Timur,Flores Timur,Lewolema,Desa Baluk Hering,POSKO-C73FB018,Desa Baluk Hering,kebersihan,popok_bayi,pcs,critical_stock,high,1.0,0.0,0.0,0.0,0.0,Stok hanya 0.00 dari ambang kritis.,Prioritaskan distribusi ulang atau restock dari gudang terdekat.
2024-12-14,BNC-2024-GM-LEWOTOBI,gunung_meletus,Nusa Tenggara Timur,Flores Timur,Lewolema,Desa Baluk Hering,POSKO-C73FB018,Desa Baluk Hering,kebersihan,popok_bayi,pcs,critical_stock,high,1.0,0.0,0.0,0.0,0.0,Stok hanya 0.00 dari ambang kritis.,Prioritaskan distribusi ulang atau restock dari gudang terdekat.
2024-12-15,BNC-2024-GM-LEWOTOBI,gunung_meletus,Nusa Tenggara Timur,Flores Timur,Lewolema,Desa Baluk Hering,POSKO-C73FB018,Desa Baluk Hering,kebersihan,popok_bayi,pcs,critical_stock,high,1.0,0.0,0.0,0.0,0.0,Stok hanya 0.00 dari ambang kritis.,Prioritaskan distribusi ulang atau restock dari gudang terdekat.
2024-12-16,BNC-2024-GM-LEWOTOBI,gunung_meletus,Nusa Tenggara Timur,Flores Timur,Lewolema,Desa Baluk Hering,POSKO-C73FB018,Desa Baluk Hering,kebersihan,popok_bayi,pcs,critical_stock,high,1.0,0.0,0.0,0.0,0.0,Stok hanya 0.00 dari ambang kritis.,Prioritaskan distribusi ulang atau restock dari gudang terdekat.
2024-12-17,BNC-2024-GM-LEWOTOBI,gunung_meletus,Nusa Tenggara Timur,Flores Timur,Lewolema,Desa Baluk Hering,POSKO-C73FB018,Desa Baluk Hering,kebersihan,popok_bayi,pcs,critical_stock,high,1.0,0.0,0.0,0.0,0.0,Stok hanya 0.00 dari ambang kritis.,Prioritaskan distribusi ulang atau restock dari gudang terdekat.
2024-12-18,BNC-2024-GM-LEWOTOBI,gunung_meletus,Nusa Tenggara Timur,Flores Timur,Lewolema,Desa Baluk Hering,POSKO-C73FB018,Desa Baluk Hering,kebersihan,popok_bayi,pcs,critical_stock,high,1.0,0.0,0.0,0.0,0.0,Stok hanya 0.00 dari ambang kritis.,Prioritaskan distribusi ulang atau restock dari gudang terdekat.
2024-12-19,BNC-2024-GM-LEWOTOBI,gunung_meletus,Nusa Tenggara Timur,Flores Timur,Lewolema,Desa Baluk Hering,POSKO-C73FB018,Desa Baluk Hering,kebersihan,popok_bayi,pcs,critical_stock,high,1.0,0.0,0.0,0.0,0.0,Stok hanya 0.00 dari ambang kritis.,Prioritaskan distribusi ulang atau restock dari gudang terdekat.
2024-12-20,BNC-2024-GM-LEWOTOBI,gunung_meletus,Nusa Tenggara Timur,Flores Timur,Lewolema,Desa Baluk Hering,POSKO-C73FB018,Desa Baluk Hering,kebersihan,popok_bayi,pcs,critical_stock,high,1.0,0.0,0.0,0.0,0.0,Stok hanya 0.00 dari ambang kritis.,Prioritaskan distribusi ulang atau restock dari gudang terdekat.
2024-12-21,BNC-2024-GM-LEWOTOBI,gunung_meletus,Nusa Tenggara Timur,Flores Timur,Lewolema,Desa Baluk Hering,POSKO-C73FB018,Desa Baluk Hering,kebersihan,popok_bayi,pcs,critical_stock,high,1.0,0.0,0.0,0.0,0.0,Stok hanya 0.00 dari ambang kritis.,Prioritaskan distribusi ulang atau restock dari gudang terdekat.
2024-12-22,BNC-2024-GM-LEWOTOBI,gunung_meletus,Nusa Tenggara Timur,Flores Timur,Lewolema,Desa Baluk Hering,POSKO-C73FB018,Desa Baluk Hering,kebersihan,popok_bayi,pcs,critical_stock,high,1.0,0.0,0.0,0.0,0.0,Stok hanya 0.00 dari ambang kritis.,Prioritaskan distribusi ulang atau restock dari gudang terdekat.
2024-12-23,BNC-2024-GM-LEWOTOBI,gunung_meletus,Nusa Tenggara Timur,Flores Timur,Lewolema,Desa Baluk Hering,POSKO-C73FB018,Desa Baluk Hering,kebersihan,popok_bayi,pcs,critical_stock,high,1.0,0.0,0.0,0.0,0.0,Stok hanya 0.00 dari ambang kritis.,Prioritaskan distribusi ulang atau restock dari gudang terdekat.
2024-12-24,BNC-2024-GM-LEWOTOBI,gunung_meletus,Nusa Tenggara Timur,Flores Timur,Lewolema,Desa Baluk Hering,POSKO-C73FB018,Desa Baluk Hering,kebersihan,popok_bayi,pcs,critical_stock,high,1.0,0.0,0.0,0.0,0.0,Stok hanya 0.00 dari ambang kritis.,Prioritaskan distribusi ulang atau restock dari gudang terdekat.
2024-12-25,BNC-2024-GM-LEWOTOBI,gunung_meletus,Nusa Tenggara Timur,Flores Timur,Lewolema,Desa Baluk Hering,POSKO-C73FB018,Desa Baluk Hering,kebersihan,popok_bayi,pcs,critical_stock,high,1.0,0.0,0.0,0.0,0.0,Stok hanya 0.00 dari ambang kritis.,Prioritaskan distribusi ulang atau restock dari gudang terdekat.
2024-12-26,BNC-2024-GM-LEWOTOBI,gunung_meletus,Nusa Tenggara Timur,Flores Timur,Lewolema,Desa Baluk Hering,POSKO-C73FB018,Desa Baluk Hering,kebersihan,popok_bayi,pcs,critical_stock,high,1.0,0.0,0.0,0.0,0.0,Stok hanya 0.00 dari ambang kritis.,Prioritaskan distribusi ulang atau restock dari gudang terdekat.
2024-12-27,BNC-2024-GM-LEWOTOBI,gunung_meletus,Nusa Tenggara Timur,Flores Timur,Lewolema,Desa Baluk Hering,POSKO-C73FB018,Desa Baluk Hering,kebersihan,popok_bayi,pcs,critical_stock,high,1.0,0.0,0.0,0.0,0.0,Stok hanya 0.00 dari ambang kritis.,Prioritaskan distribusi ulang atau restock dari gudang terdekat.
2024-12-28,BNC-2024-GM-LEWOTOBI,gunung_meletus,Nusa Tenggara Timur,Flores Timur,Lewolema,Desa Baluk Hering,POSKO-C73FB018,Desa Baluk Hering,kebersihan,popok_bayi,pcs,critical_stock,high,1.0,0.0,0.0,0.0,0.0,Stok hanya 0.00 dari ambang kritis.,Prioritaskan distribusi ulang atau restock dari gudang terdekat.
2024-12-29,BNC-2024-GM-LEWOTOBI,gunung_meletus,Nusa Tenggara Timur,Flores Timur,Lewolema,Desa Baluk Hering,POSKO-C73FB018,Desa Baluk Hering,kebersihan,popok_bayi,pcs,critical_stock,high,1.0,0.0,0.0,0.0,0.0,Stok hanya 0.00 dari ambang kritis.,Prioritaskan distribusi ulang atau restock dari gudang terdekat.
2024-12-30,BNC-2024-GM-LEWOTOBI,gunung_meletus,Nusa Tenggara Timur,Flores Timur,Lewolema,Desa Baluk Hering,POSKO-C73FB018,Desa Baluk Hering,kebersihan,popok_bayi,pcs,critical_stock,high,1.0,0.0,0.0,0.0,0.0,Stok hanya 0.00 dari ambang kritis.,Prioritaskan distribusi ulang atau restock dari gudang terdekat.
